0;10;3
1;0;0
2;50;2
3;70;3
4;120;1
5;0;0
6;0;0
7;0;0
8;0;0
9;0;0
10;0;0
11;220;1
12;30;1
13;0;0
14;0;0
15;0;0
16;0;0
17;270;1
18;0;0
19;160;1
20;355;2
21;0;0
22;0;0
23;220;1
24;355;2
25;290;1
26;250;1
27;260;1
28;10;2
29;330;1
